ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,meta:_source_product_id,meta:_source_url,meta:_source_image_urls,meta:_s3_media_paths
,simple,762545267,Round Cut 2.05 Carat D Color VVS2 Clarity Lab Grown Diamond,,,,,Buy 2.05 Carat Round gray VVS2 Ideal Diamond. IGI Certified. SKU: 762545267. Price: $246.00. In Stock.,,,1,,,1,,,,,,,857,857,,white-diamond,,,,,,,,,,,,2308124,https://www.loosegrowndiamond.com/diamond/762545267/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round.png,products/2314107/round-bbb6e144f022.png
,simple,1497184427,Princess Cut 2.80 Carat E Color VVS2 Clarity Lab Grown Diamond,,,,,Buy 2.80 Carat Princess black VVS2 Ideal Diamond. GIA Certified. SKU: 1497184427. Price: $694.00. In Stock.,,,1,,,1,,,,,,,2459,2459,,white-diamond,,,,,,,,,,,,2308271,https://www.loosegrowndiamond.com/diamond/1497184427/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/princess.png,products/2312796/princess-7cc996821bc8.png
,simple,739588127,Radiant Cut 2.11 Carat F Color VS1 Clarity Lab Grown Diamond,,,,,Buy 2.11 Carat Radiant brown VS1 Ideal Diamond. IGI Certified. SKU: 739588127. Price: $179.00. In Stock.,,,1,,,1,,,,,,,640,640,,white-diamond,,,,,,,,,,,,2308273,https://www.loosegrowndiamond.com/diamond/739588127/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/radiant.png,products/2316973/radiant-bbe6f8deda10.png
,simple,784624922,Oval Cut 0.59 Carat D Color VVS1 Clarity Lab Grown Diamond,,,,,Buy 0.59 Carat Oval gray VVS1 Ideal Diamond. IGI Certified. SKU: 784624922. Price: $104.00. In Stock.,,,1,,,1,,,,,,,316,316,,white-diamond,,,,,,,,,,,,2308393,https://www.loosegrowndiamond.com/diamond/784624922/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/oval.png,products/2316971/oval-988a448bf884.png
,simple,2235748139,Oval Cut 3.19 Carat E Color VVS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,3717,3717,,white-diamond,,,,,,,,,,,,2308394,https://www.loosegrowndiamond.com/product/oval-cut-3-19-carat-e-color-vvs1-clarity-lab-grown-diamond-2235748139/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/oval.png,products/2316971/oval-988a448bf884.png
,simple,786694954,Emerald Cut 0.36 Carat D Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,227,227,,white-diamond,,,,,,,,,,,,2308395,https://www.loosegrowndiamond.com/product/emerald-cut-0-36-carat-d-color-vvs2-clarity-lab-grown-diamond-786694954/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/emerald.png,products/2315081/emerald-392697f0e8d7.png
,simple,782689761,Radiant Cut 2.95 Carat E Color VVS1 Clarity Lab Grown Diamond,,,,,Buy 2.95 Carat Radiant black VVS1 Ideal Diamond. IGI Certified. SKU: 782689761. Price: $610.00. In Stock.,,,1,,,1,,,,,,,1617,1617,,white-diamond,,,,,,,,,,,,2308534,https://www.loosegrowndiamond.com/diamond/782689761/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/radiant.png,products/2316967/radiant-bbe6f8deda10.png
,simple,770617568,Radiant Cut 2.50 Carat D Color IF Clarity Lab Grown Diamond,,,,,Buy 2.50 Carat Radiant gray IF Ideal Diamond. IGI Certified. SKU: 770617568. Price: $630.00. In Stock.,,,1,,,1,,,,,,,2000,2000,,white-diamond,,,,,,,,,,,,2308536,https://www.loosegrowndiamond.com/diamond/770617568/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/radiant.png,products/2316973/radiant-bbe6f8deda10.png
,simple,731514785,Princess Cut 5.08 Carat E Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,1349,1349,,white-diamond,,,,,,,,,,,,2308537,https://www.loosegrowndiamond.com/product/princess-cut-5-08-carat-e-color-vvs2-clarity-lab-grown-diamond-731514785/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/princess.png,products/2308537/princess-7cc996821bc8.png
,simple,731526714,Cushion Cut 3.41 Carat D Color VVS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,2560,2560,,white-diamond,,,,,,,,,,,,2308651,https://www.loosegrowndiamond.com/product/cushion-cut-3-41-carat-d-color-vvs1-clarity-lab-grown-diamond-731526714/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/cushion.png,products/2315906/cushion-1f305250daae.png
,simple,766646420,Marquise Cut 1.30 Carat F Color VS2 Clarity Lab Grown Diamond,,,,,,,,0,,,1,,,,,,,417,417,,white-diamond,,,,,,,,,,,,2308652,https://www.loosegrowndiamond.com/product/marquise-cut-1-30-carat-f-color-vs2-clarity-lab-grown-diamond-766646420/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/marquise.png,products/2316319/marquise-58d8d8a5cdc4.png
,simple,811623138,Round Cut 2.00 Carat E Color VVS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,846,846,,white-diamond,,,,,,,,,,,,2308653,https://www.loosegrowndiamond.com/product/round-cut-2-00-carat-e-color-vvs1-clarity-lab-grown-diamond-811623138/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round.png,products/2314107/round-bbb6e144f022.png
,simple,771609527,Round Cut 2.00 Carat E Color VVS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,780,780,,white-diamond,,,,,,,,,,,,2308654,https://www.loosegrowndiamond.com/product/round-cut-2-00-carat-e-color-vvs1-clarity-lab-grown-diamond-771609527/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round.png,products/2314107/round-bbb6e144f022.png
,simple,784633374,Oval Cut 1.06 Carat D Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,344,344,,white-diamond,,,,,,,,,,,,2308821,https://www.loosegrowndiamond.com/product/oval-cut-1-06-carat-d-color-vvs2-clarity-lab-grown-diamond-784633374/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/oval.png,products/2316971/oval-988a448bf884.png
,simple,774691142,Radiant Cut 4.50 Carat E Color VS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,1071,1071,,white-diamond,,,,,,,,,,,,2308971,https://www.loosegrowndiamond.com/product/radiant-cut-4-50-carat-e-color-vs2-clarity-lab-grown-diamond-774691142/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/radiant.png,products/2316967/radiant-bbe6f8deda10.png
,simple,784606686,Marquise Cut 2.01 Carat D Color VVS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,1081,1081,,white-diamond,,,,,,,,,,,,2308974,https://www.loosegrowndiamond.com/product/marquise-cut-2-01-carat-d-color-vvs1-clarity-lab-grown-diamond-784606686/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/marquise.png,products/2316851/marquise-58d8d8a5cdc4.png
,simple,787625135,Round Cut 1.20 Carat G Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,341,341,,white-diamond,,,,,,,,,,,,2309100,https://www.loosegrowndiamond.com/product/round-cut-1-20-carat-g-color-vvs2-clarity-lab-grown-diamond-787625135/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round.png,products/2316437/round-bbb6e144f022.png
,simple,685574659,Pear Cut 1.00 Carat E Color I1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,243,243,,white-diamond,,,,,,,,,,,,2309101,https://www.loosegrowndiamond.com/product/pear-cut-1-00-carat-e-color-i1-clarity-lab-grown-diamond-685574659/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/pear.png,products/2316970/pear-faeb574d4b0d.png
,simple,803614488,Heart Cut 1.05 Carat Pink Color VS1 Clarity Lab Grown Diamond,,,,,,,,1,,,0,,,,,,,824,824,,color-diamond,,,,,,,,,,,,2309102,https://www.loosegrowndiamond.com/product/heart-cut-1-05-carat-pink-color-vs1-clarity-lab-grown-diamond-803614488/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/heart_pink.png,products/2309102/heart_pink-365f25fdb78c.png
,simple,779671695,Emerald Cut 5.58 Carat E Color VVS2 Clarity Lab Grown Diamond,,,,,Buy 5.58 Carat Emerald black VVS2 Ideal Diamond. IGI Certified. SKU: 779671695. Price: $597.00. In Stock.,,,1,,,1,,,,,,,1986,1986,,white-diamond,,,,,,,,,,,,2309229,https://www.loosegrowndiamond.com/diamond/779671695/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/emerald.png,products/2315077/emerald-392697f0e8d7.png
,simple,788685687,Round Cut 1.51 Carat J Color I1 Clarity Lab Grown Diamond,,,,,Buy 1.51 Carat Round red I1 Excellent Diamond. IGI Certified. SKU: 788685687. Price: $106.00. In Stock.,,,1,,,1,,,,,,,409,409,,white-diamond,,,,,,,,,,,,2309232,https://www.loosegrowndiamond.com/diamond/788685687/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round.png,products/2314107/round-bbb6e144f022.png
,simple,786682587,Round Cut 0.90 Carat D Color VS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,261,261,,white-diamond,,,,,,,,,,,,2309363,https://www.loosegrowndiamond.com/product/round-cut-0-90-carat-d-color-vs1-clarity-lab-grown-diamond-786682587/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round.png,products/2316437/round-bbb6e144f022.png
,simple,770686559,Round Cut 0.91 Carat E Color VS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,266,266,,white-diamond,,,,,,,,,,,,2309364,https://www.loosegrowndiamond.com/product/round-cut-0-91-carat-e-color-vs2-clarity-lab-grown-diamond-770686559/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round.png,products/2316437/round-bbb6e144f022.png
,simple,792663389,Round Cut 0.92 Carat D Color VS1 Clarity Lab Grown Diamond,,,,,Buy 0.92 Carat Round gray VS1 Very Good Diamond. IGI Certified. SKU: 792663389. Price: $67.00. In Stock.,,,1,,,1,,,,,,,271,271,,white-diamond,,,,,,,,,,,,2309365,https://www.loosegrowndiamond.com/diamond/792663389/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round.png,products/2314107/round-bbb6e144f022.png
,simple,760543481,Princess Cut 1.13 Carat Pink Color VS1 Clarity Lab Grown Diamond,,,,,,,,1,,,0,,,,,,,719,719,,color-diamond,,,,,,,,,,,,2309490,https://www.loosegrowndiamond.com/product/princess-cut-1-13-carat-pink-color-vs1-clarity-lab-grown-diamond-760543481/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/princess_pink.png,products/2309490/princess_pink-682216c71d9a.png
,simple,726526886,Round Cut 0.80 Carat F Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,274,274,,white-diamond,,,,,,,,,,,,2309492,https://www.loosegrowndiamond.com/product/round-cut-0-80-carat-f-color-vvs2-clarity-lab-grown-diamond-726526886/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round.png,products/2314107/round-bbb6e144f022.png
,simple,809695714,Pear Cut 2.00 Carat D Color VVS1 Clarity Lab Grown Diamond,,,,,Buy 2.00 Carat Pear gray VVS1 Excellent Diamond. IGI Certified. SKU: 809695714. Price: $258.00. In Stock.,,,1,,,1,,,,,,,890,890,,white-diamond,,,,,,,,,,,,2309605,https://www.loosegrowndiamond.com/diamond/809695714/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/pear.png,products/2316970/pear-faeb574d4b0d.png
,simple,763655116,Oval Cut 3.00 Carat F Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,946,946,,white-diamond,,,,,,,,,,,,2309607,https://www.loosegrowndiamond.com/product/oval-cut-3-00-carat-f-color-vvs2-clarity-lab-grown-diamond-763655116/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/oval.png,products/2316140/oval-988a448bf884.png
,simple,805672177,Oval Cut 0.50 Carat E Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,199,199,,white-diamond,,,,,,,,,,,,2309721,https://www.loosegrowndiamond.com/product/oval-cut-0-50-carat-e-color-vvs2-clarity-lab-grown-diamond-805672177/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/oval.png,products/2316971/oval-988a448bf884.png
,simple,805671677,Oval Cut 0.50 Carat E Color SI1 Clarity Lab Grown Diamond,,,,,Buy 0.50 Carat Oval black SI1 Ideal Diamond. IGI Certified. SKU: 805671677. Price: $34.00. In Stock.,,,1,,,1,,,,,,,180,180,,white-diamond,,,,,,,,,,,,2309722,https://www.loosegrowndiamond.com/diamond/805671677/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/oval.png,products/2316971/oval-988a448bf884.png
,simple,753504664,Oval Cut 0.50 Carat E Color SI1 Clarity Lab Grown Diamond,,,,,Buy 0.50 Carat Oval black SI1 Ideal Diamond. IGI Certified. SKU: 753504664. Price: $65.00. In Stock.,,,1,,,1,,,,,,,183,183,,white-diamond,,,,,,,,,,,,2309723,https://www.loosegrowndiamond.com/diamond/753504664/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/oval.png,products/2316140/oval-988a448bf884.png
,simple,660411709,Cushion Cut 1.60 Carat F Color VVS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,580,580,,white-diamond,,,,,,,,,,,,2309840,https://www.loosegrowndiamond.com/product/cushion-cut-1-60-carat-f-color-vvs1-clarity-lab-grown-diamond-660411709/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/cushion.png,products/2315906/cushion-1f305250daae.png
,simple,805692131,Marquise Cut 3.07 Carat F Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,1020,1020,,white-diamond,,,,,,,,,,,,2309842,https://www.loosegrowndiamond.com/product/marquise-cut-3-07-carat-f-color-vvs2-clarity-lab-grown-diamond-805692131/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/marquise.png,products/2316851/marquise-58d8d8a5cdc4.png
,simple,808608673,Round Cut 1.09 Carat Pink Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,0,,,,,,,853,853,,color-diamond,,,,,,,,,,,,2309969,https://www.loosegrowndiamond.com/product/round-cut-1-09-carat-pink-color-vvs2-clarity-lab-grown-diamond-808608673/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round_pink.png,products/2309969/round_pink-bb9e842f5bf3.png
,simple,749505353,Radiant Cut 4.06 Carat E Color IF Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,4437,4437,,white-diamond,,,,,,,,,,,,2309971,https://www.loosegrowndiamond.com/product/radiant-cut-4-06-carat-e-color-if-clarity-lab-grown-diamond-749505353/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/radiant.png,products/2316967/radiant-bbe6f8deda10.png
,simple,783616196,Oval Cut 3.80 Carat E Color VS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,1084,1084,,white-diamond,,,,,,,,,,,,2309974,https://www.loosegrowndiamond.com/product/oval-cut-3-80-carat-e-color-vs1-clarity-lab-grown-diamond-783616196/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/oval.png,products/2316140/oval-988a448bf884.png
,simple,816651346,Oval Cut 2.74 Carat D Color VVS2 Clarity Lab Grown Diamond,,,,,Buy 2.74 Carat Oval gray VVS2 Ideal Diamond. IGI Certified. SKU: 816651346. Price: $830.00. In Stock.,,,1,,,1,,,,,,,1220,1220,,white-diamond,,,,,,,,,,,,2310097,https://www.loosegrowndiamond.com/diamond/816651346/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/oval.png,products/2316971/oval-988a448bf884.png
,simple,680535513,Round Cut 2.46 Carat D Color IF Clarity Lab Grown Diamond,,,,,Buy 2.46 Carat Round gray IF Ideal Diamond. IGI Certified. SKU: 680535513. Price: $373.00. In Stock.,,,1,,,1,,,,,,,1437,1437,,white-diamond,,,,,,,,,,,,2310098,https://www.loosegrowndiamond.com/diamond/680535513/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round.png,products/2316437/round-bbb6e144f022.png
,simple,1529448870,Cushion Cut 2.90 Carat D Color FL Clarity Lab Grown Diamond,,,,,"Buy 2.90 Carat Cushion gray 11 Ideal Diamond. GIA Certified. SKU: 1529448870. Price: $3,344.00. In Stock.",,,1,,,1,,,,,,,9626,9626,,white-diamond,,,,,,,,,,,,2310100,https://www.loosegrowndiamond.com/diamond/1529448870/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/cushion.png,products/2316559/cushion-1f305250daae.png
,simple,206640717,Marquise Cut 3.15 Carat G Color VS1 Clarity Lab Grown Diamond,,,,,Buy 3.15 Carat Marquise orange VS1 Excellent Diamond.  Certified. SKU: 206640717. Price: $205.00. In Stock.,,,1,,,1,,,,,,,657,657,,white-diamond,,,,,,,,,,,,2310203,https://www.loosegrowndiamond.com/diamond/206640717/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/marquise.png,products/2316319/marquise-58d8d8a5cdc4.png
,simple,808639064,Radiant Cut 8.07 Carat F Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,2456,2456,,white-diamond,,,,,,,,,,,,2310206,https://www.loosegrowndiamond.com/product/radiant-cut-8-07-carat-f-color-vvs2-clarity-lab-grown-diamond-808639064/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/radiant.png,products/2316973/radiant-bbe6f8deda10.png
,simple,771631426,Heart Cut 2.50 Carat E Color VVS2 Clarity Lab Grown Diamond,,,,,Buy 2.50 Carat Heart black VVS2 Ideal Diamond. IGI Certified. SKU: 771631426. Price: $242.00. In Stock.,,,1,,,1,,,,,,,763,763,,white-diamond,,,,,,,,,,,,2310355,https://www.loosegrowndiamond.com/diamond/771631426/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/heart.png,products/2310355/heart-38882a05a919.png
,simple,779660505,Radiant Cut 3.97 Carat G Color VS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,1017,1017,,white-diamond,,,,,,,,,,,,2310356,https://www.loosegrowndiamond.com/product/radiant-cut-3-97-carat-g-color-vs1-clarity-lab-grown-diamond-779660505/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/radiant.png,products/2316967/radiant-bbe6f8deda10.png
,simple,810625559,Emerald Cut 4.03 Carat E Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,1660,1660,,white-diamond,,,,,,,,,,,,2310357,https://www.loosegrowndiamond.com/product/emerald-cut-4-03-carat-e-color-vvs2-clarity-lab-grown-diamond-810625559/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/emerald.png,products/2315081/emerald-392697f0e8d7.png
,simple,804655322,Emerald Cut 2.91 Carat D Color VVS1 Clarity Lab Grown Diamond,,,,,Buy 2.91 Carat Emerald gray VVS1 Ideal Diamond. IGI Certified. SKU: 804655322. Price: $352.00. In Stock.,,,1,,,1,,,,,,,1217,1217,,white-diamond,,,,,,,,,,,,2310474,https://www.loosegrowndiamond.com/diamond/804655322/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/emerald.png,products/2315077/emerald-392697f0e8d7.png
,simple,764616369,Emerald Cut 3.22 Carat F Color VVS1 Clarity Lab Grown Diamond,,,,,,,,0,,,1,,,,,,,1144,1144,,white-diamond,,,,,,,,,,,,2310475,https://www.loosegrowndiamond.com/product/emerald-cut-3-22-carat-f-color-vvs1-clarity-lab-grown-diamond-764616369/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/emerald.png,products/2315077/emerald-392697f0e8d7.png
,simple,603344405,Cushion Cut 5.14 Carat G Color VS1 Clarity Lab Grown Diamond,,,,,Buy 5.14 Carat Cushion orange VS1 Ideal Diamond. IGI Certified. SKU: 603344405. Price: $502.00. In Stock.,,,1,,,1,,,,,,,1666,1666,,white-diamond,,,,,,,,,,,,2310477,https://www.loosegrowndiamond.com/diamond/603344405/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/cushion.png,products/2316559/cushion-1f305250daae.png
,simple,799676764,Marquise Cut 1.00 Carat D Color FL Clarity Lab Grown Diamond,,,,,Buy 1.00 Carat Marquise gray 11 Excellent Diamond. IGI Certified. SKU: 799676764. Price: $254.00. In Stock.,,,1,,,1,,,,,,,877,877,,white-diamond,,,,,,,,,,,,2310594,https://www.loosegrowndiamond.com/diamond/799676764/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/marquise.png,products/2316319/marquise-58d8d8a5cdc4.png
,simple,809660151,Pear Cut 15.01 Carat Blue Color VS2 Clarity Lab Grown Diamond,,,,,"Buy 15.01 Carat Pear 4 5 VS2 Ideal Diamond. IGI Certified. SKU: 809660151. Price: $2,522.00. In Stock.",,,1,,,0,,,,,,,10433,10433,,color-diamond,,,,,,,,,,,,2310597,https://www.loosegrowndiamond.com/diamond/809660151/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/pear_blue.png,products/2310597/pear_blue-ed0d688af662.png
,simple,816661872,Oval Cut 3.01 Carat E Color VS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,923,923,,white-diamond,,,,,,,,,,,,2310738,https://www.loosegrowndiamond.com/product/oval-cut-3-01-carat-e-color-vs2-clarity-lab-grown-diamond-816661872/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/oval.png,products/2316971/oval-988a448bf884.png
,simple,253431134,Marquise Cut 5.07 Carat H Color VS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,1246,1246,,white-diamond,,,,,,,,,,,,2310739,https://www.loosegrowndiamond.com/product/marquise-cut-5-07-carat-h-color-vs1-clarity-lab-grown-diamond-253431134/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/marquise.png,products/2316319/marquise-58d8d8a5cdc4.png
,simple,795612112,Marquise Cut 4.10 Carat E Color VVS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,2167,2167,,white-diamond,,,,,,,,,,,,2310741,https://www.loosegrowndiamond.com/product/marquise-cut-4-10-carat-e-color-vvs1-clarity-lab-grown-diamond-795612112/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/marquise.png,products/2316851/marquise-58d8d8a5cdc4.png
,simple,778629578,Radiant Cut 3.50 Carat D Color VS1 Clarity Lab Grown Diamond,,,,,Buy 3.50 Carat Radiant gray VS1 Ideal Diamond. IGI Certified. SKU: 778629578. Price: $508.00. In Stock.,,,1,,,1,,,,,,,1347,1347,,white-diamond,,,,,,,,,,,,2310861,https://www.loosegrowndiamond.com/diamond/778629578/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/radiant.png,products/2316967/radiant-bbe6f8deda10.png
,simple,237708267,Radiant Cut 3.55 Carat D Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,1300,1300,,white-diamond,,,,,,,,,,,,2310862,https://www.loosegrowndiamond.com/product/radiant-cut-3-55-carat-d-color-vvs2-clarity-lab-grown-diamond-237708267/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/radiant.png,products/2316967/radiant-bbe6f8deda10.png
,simple,786628614,Oval Cut 2.92 Carat F Color SI1 Clarity Lab Grown Diamond,,,,,Buy 2.92 Carat Oval brown SI1 Ideal Diamond. IGI Certified. SKU: 786628614. Price: $305.00. In Stock.,,,1,,,1,,,,,,,1043,1043,,white-diamond,,,,,,,,,,,,2310864,https://www.loosegrowndiamond.com/diamond/786628614/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/oval.png,products/2316140/oval-988a448bf884.png
,simple,810637533,Emerald Cut 3.00 Carat G Color VS1 Clarity Lab Grown Diamond,,,,,Buy 3.00 Carat Emerald orange VS1 Ideal Diamond. IGI Certified. SKU: 810637533. Price: $251.00. In Stock.,,,1,,,1,,,,,,,791,791,,white-diamond,,,,,,,,,,,,2311023,https://www.loosegrowndiamond.com/diamond/810637533/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/emerald.png,products/2315077/emerald-392697f0e8d7.png
,simple,791636105,Radiant Cut 2.25 Carat E Color VS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,1563,1563,,white-diamond,,,,,,,,,,,,2311024,https://www.loosegrowndiamond.com/product/radiant-cut-2-25-carat-e-color-vs1-clarity-lab-grown-diamond-791636105/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/radiant.png,products/2316967/radiant-bbe6f8deda10.png
,simple,740503941,Old mine Cut 2.01 Carat F Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,760,760,,white-diamond,,,,,,,,,,,,2311026,https://www.loosegrowndiamond.com/product/old-mine-cut-2-01-carat-f-color-vvs2-clarity-lab-grown-diamond-740503941/,https://www.loosegrowndiamond.com/wp-content/uploads/2022/06/old-mine.png,products/2311026/old-mine-71a620778361.png
,simple,811621878,Round Cut 2.00 Carat D Color FL Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,1911,1911,,white-diamond,,,,,,,,,,,,2311142,https://www.loosegrowndiamond.com/product/round-cut-2-00-carat-d-color-fl-clarity-lab-grown-diamond-811621878/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round.png,products/2316437/round-bbb6e144f022.png
,simple,799645481,Round Cut 0.32 Carat D Color VS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,154,154,,white-diamond,,,,,,,,,,,,2311143,https://www.loosegrowndiamond.com/product/round-cut-0-32-carat-d-color-vs1-clarity-lab-grown-diamond-799645481/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round.png,products/2316437/round-bbb6e144f022.png
,simple,561266025,Radiant Cut 5.58 Carat G Color VS2 Clarity Lab Grown Diamond,,,,,Buy 5.58 Carat Radiant orange VS2 Ideal Diamond. IGI Certified. SKU: 561266025. Price: $346.00. In Stock.,,,1,,,1,,,,,,,1170,1170,,white-diamond,,,,,,,,,,,,2311145,https://www.loosegrowndiamond.com/diamond/561266025/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/radiant.png,products/2316973/radiant-bbe6f8deda10.png
,simple,813684284,Oval Cut 2.50 Carat G Color VS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,596,596,,white-diamond,,,,,,,,,,,,2311289,https://www.loosegrowndiamond.com/product/oval-cut-2-50-carat-g-color-vs1-clarity-lab-grown-diamond-813684284/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/oval.png,products/2316971/oval-988a448bf884.png
,simple,795627702,Oval Cut 0.96 Carat D Color VS1 Clarity Lab Grown Diamond,,,,,Buy 0.96 Carat Oval gray VS1 Ideal Diamond. IGI Certified. SKU: 795627702. Price: $78.00. In Stock.,,,1,,,1,,,,,,,319,319,,white-diamond,,,,,,,,,,,,2311300,https://www.loosegrowndiamond.com/diamond/795627702/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/oval.png,products/2316140/oval-988a448bf884.png
